"X.words","word_cnt","description","DONE","date","estimate","actual"
"@book","1,1,1,1,1,1,1,1",4624,1,2016-03-29,4,6
"@book","1,1",7659,0,2016-03-29,4,3
"@book","1,1",7991,0,2016-03-29,4,NA
"","1,1,1,1",10357,0,2016-03-29,NA,NA
"@personal","1,1,1,1,1,1,1",1073,0,2016-03-30,NA,NA
"@book","1,1,1,1,1,1,1",1613,0,2016-03-30,NA,NA
"@applenews","1,1,1,1,1,1,1",3539,0,2016-03-30,2,NA
"@blackbox","1,1,1,1,1",4970,0,2016-03-30,4,NA
"@blackbox","1,1,1,1,1",5138,0,2016-03-30,8,9
"@planning","1,1",7467,1,2016-03-30,1,2
"@book","1,1",7659,0,2016-03-30,4,1
"@book","1,1",7991,0,2016-03-30,4,NA
"@clojure,@weekly","1,1,1,1,1,1",10021,1,2016-03-30,2,2
"","1,1,1,1,1,1,1,1",10781,0,2016-03-30,NA,NA
"@dm,@meeting","1,1,1",219,1,2016-03-31,2,1
"@applenews","1,1,1,1,1,1,1",3539,0,2016-03-31,2,NA
"@blackbox","1,1,1,1,1",4970,0,2016-03-31,4,3
"@blackbox","1,1,1,1,1",5137,0,2016-03-31,10,6
"@personal","1,1,1,1,1",6814,1,2016-03-31,1,1
"@book","1,1",7659,0,2016-03-31,4,4
"","1,1,1",10091,0,2016-03-31,NA,NA
"@personal","1,1,1,1,1,1,1",1073,0,2016-04-04,NA,NA
"@blackbox","1,1,1,1,1,1,1",1990,0,2016-04-04,2,6
"@book","1,1,1,1,1,1",5688,0,2016-04-04,8,1
"","1,1,1,1,1,1",5897,0,2016-04-04,NA,NA
"@planning","1,1",7467,1,2016-04-04,1,4
"@blackbox","1,1,1,1",10208,0,2016-04-04,4,NA
"@personal","1,1,1,1,1,1,1",1073,0,2016-04-05,NA,NA
"@book","1,1,1,1,1,1",5688,0,2016-04-05,8,2
"@planning","1,1",7467,0,2016-04-05,1,1
"@dm,@meeting","1,1,1,1",7576,0,2016-04-05,2,1
"@clojure,@weekly","1,1,1,1,1,1,1",9430,0,2016-04-05,3,1
"@blackbox","1,1,1,1",10208,0,2016-04-05,4,NA
"","1,1,1,1,1",10354,0,2016-04-05,NA,NA
"@blackbox","1,1,1,1,1",10833,0,2016-04-05,10,8
"@personal","1,1,1,1,1,1,1",1073,0,2016-04-07,NA,NA
"@book","1,1,1,1,1,1",5688,0,2016-04-07,8,10
"","1,1,1,1,1,1,1",10093,0,2016-04-07,NA,NA
"","1,1,1,1,1,1,1",3813,0,2016-04-08,NA,NA
"@book","1,1,1,1",5823,1,2016-04-08,4,12
"@book","1,1,1,1",7691,0,2016-04-08,6,7
"@book","1,1,1,1",5823,1,2016-04-09,4,12
"@book","1,1,1,1,2,1,1",7692,0,2016-04-09,6,11
"","1,1,1,1,1",8580,0,2016-04-09,NA,NA
"@book","1,1",10943,0,2016-04-09,12,NA
"@book","1,1,1,1",5823,1,2016-04-10,4,12
"","1,1,1,1,1",9604,0,2016-04-10,NA,NA
"@book","1,1",10943,0,2016-04-10,12,9
"","1,1,1,1",16,0,2016-04-11,NA,NA
"@dm,@meeting","1,1,1",3088,1,2016-04-11,1,2
"@blackbox","1,1,1,1,1,1,1",5220,0,2016-04-11,2,NA
"@book","1,1,1,1",5715,1,2016-04-11,1,1
"@planning","1,1",7467,1,2016-04-11,1,3
"@blackbox","1,1,1,1,1,1,1,1,1,1",7734,1,2016-04-11,1,1
"@book","1,1,1",9194,0,2016-04-11,16,5
"@blackbox","1,1,1,1,1,1,1,1,1",10969,0,2016-04-11,6,5
"@book","1,1,1,1,1",4075,0,2016-04-12,6,1
"","1,1,1,1,1,1,1,1,1,1,1",4144,0,2016-04-12,NA,NA
"@blackbox","1,1,1,1,1,1,1",5220,0,2016-04-12,2,NA
"@book","1,1,1",9194,0,2016-04-12,16,2
"@clojure,@weekly","1,1,1,1,1,1,1",10020,0,2016-04-12,2,NA
"@blackbox","1,1,1,1,1,1,1,1,1",10969,0,2016-04-12,6,5
"@blackbox","1,1,1",2477,1,2016-04-13,8,11
"","1,1",6492,0,2016-04-13,NA,NA
"@book","1,1,1",9194,0,2016-04-13,16,4
"@book","1,1,1,1,1,1",10405,1,2016-04-13,4,3
"@book","1,1,1",9194,0,2016-04-14,8,6
"","1,1",10815,0,2016-04-14,NA,NA
"@blackbox","1,1,1,1,1",484,1,2016-04-15,4,3
"@dm,@meeting","1,1,1,1,1,1,1",3090,1,2016-04-15,2,2
"@book","1,1,1",9194,0,2016-04-15,8,NA
"@book","1,1,1,1",8360,0,2016-04-17,2,8
"@book","1",9603,0,2016-04-17,NA,NA
"@book","1,1,1",10424,0,2016-04-17,12,3
"@blackbox","1,1,1,1,1,1,1,1",83,0,2016-04-18,2,NA
"@dm,@meeting","1,1,1,1,1,1,1,1,1",943,1,2016-04-18,4,3
"@craft","2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1",4032,0,2016-04-18,2,NA
"@fluorine","1,1,1",5124,0,2016-04-18,4,NA
"","1,1",5900,0,2016-04-18,NA,NA
"@book","1,1,1,1",6834,0,2016-04-18,2,3
"@planning","1,1",7467,1,2016-04-18,1,2
"@blackbox,@ui","1,1,1,1,1",7929,0,2016-04-18,2,6
"@book","1,1,1",10424,0,2016-04-18,12,1
"@blackbox","1,1,1,1",10852,1,2016-04-18,8,2
"@blackbox","1,1,1,1,1,1,1,1",83,0,2016-04-19,2,NA
"@applenews","1,1,1,1,1,1",4535,1,2016-04-19,2,2
"@fluorine","1,1,1",5124,0,2016-04-19,4,NA
"@blackbox,@ui","1,1,1,1,1",6554,0,2016-04-19,6,6
"@book","1,1,1,1",6834,0,2016-04-19,2,3
"@evgeny,@fabio","1,1,1",8806,0,2016-04-19,2,NA
"@evgeny","1,1,1",8851,0,2016-04-19,2,NA
"@australia","1,1,1,1,1,1,1,1,1,1,1,1",10061,0,2016-04-19,2,NA
"","1,1",10355,0,2016-04-19,NA,NA
"@book","1,1,1",10424,0,2016-04-19,8,NA
"@clojure,@weekly","1,1,1,1,1,1",11046,0,2016-04-19,2,1
"@job,@interview","1,1",3832,0,2016-04-20,3,4
"@clojure,@weekly","1,1",6677,0,2016-04-20,4,NA
"@book","1,1,1,1,1",10425,0,2016-04-20,8,1
"","1,1",10780,0,2016-04-20,NA,NA
"@dm,@meeting","1,1,1,1,1,1",4628,1,2016-04-21,2,1
"@clojure,@weekly","1,1",6677,1,2016-04-21,4,2
"@blackbox,@slides","1,1,2,1,1,1",7283,1,2016-04-21,4,4
"@dm,@meeting","1,1,1,1,1,1,1,1,1",7310,0,2016-04-21,2,NA
"@planning","1,1",7467,1,2016-04-21,1,1
"","1,1,1",10092,0,2016-04-21,NA,NA
"@book","1,1,1,1,1",10425,0,2016-04-21,8,1
"@blackbox","1,1,1,1,1,1,1,1,1,2,1,1",10807,0,2016-04-21,4,3
"@8thlight","1,1,1,1,1,1",1468,0,2016-04-25,4,NA
"@qa,@meeting","1,1,1,1,2,1,1,1,1,1,1",3091,1,2016-04-25,2,2
"","1,1,1",5896,0,2016-04-25,NA,NA
"@blackbox,@ui","1,1,1,1,1,1",8214,0,2016-04-25,4,NA
"@blackbox,@jenkins","1,1,1,1,1,1,1,1,1,1",8687,0,2016-04-25,4,NA
"@book","1,1,1,1",10426,0,2016-04-25,3,2
"@book","1,1,1,1",10427,0,2016-04-25,1,NA
"@book","1,1,1,1",10427,0,2016-04-25,1,NA
"@book","1,1,1,1",10433,0,2016-04-25,8,NA
"@blackbox,@stability","1,1,1,1,1,1,1,1",10869,1,2016-04-25,6,6
"@blackbox","1,1,1,1",3038,0,2016-05-03,2,3
"@cljfe,@meeting","1,1,1,1,1",3716,1,2016-05-03,4,1
"@planning","1,1",7467,1,2016-05-03,1,1
"@blackbox,@open","1,1,1,1,1",7897,0,2016-05-03,6,6
"","2,1,1,1,1,1",10350,0,2016-05-03,NA,NA
"@book","1,1,1,1",10433,0,2016-05-03,8,4
"@blackbox,@stability","1,1,1,1,1,1",4141,0,2016-05-04,4,2
"@clojure,@weekly","1,1,1",5011,0,2016-05-04,4,1
"@planning","1,1",7467,1,2016-05-04,1,1
"@blackbox,@refactoring","1,1,1,1,2,1",8101,0,2016-05-04,6,4
"@book","2,1,1,1,1",10429,0,2016-05-04,3,NA
"@book","1,1,1,1",10430,0,2016-05-04,4,NA
"@book","1,1,1",10431,0,2016-05-04,3,NA
"@book","1,1,1",10432,0,2016-05-04,1,NA
"@blackbox,@stability","1,1,1,1,1,1",4141,0,2016-05-05,4,4
"@clojure,@weekly","1,1,1",5011,1,2016-05-05,2,3
"@planning","1,1",7467,1,2016-05-05,1,1
"@blackbox,@refactoring","1,1,1,1,2,1",8101,0,2016-05-05,6,NA
"","1,1,1,1",10094,0,2016-05-05,NA,NA
"@book","1,1,1,1,1,1",10428,1,2016-05-05,2,2
"@book","2,1,1,1,1",10429,1,2016-05-05,3,1
"@book","1,1,1",10431,1,2016-05-05,3,2
"@dm,@meeting","1,1,1,1",2695,0,2016-05-06,4,NA
"@blackbox,@stability","1,1,1,1,1,1",4141,0,2016-05-06,4,1
"@book,@fundamentals","1,1",4908,0,2016-05-06,4,1
"","1,1",5313,0,2016-05-06,NA,NA
"@blackbox,@refactoring","1,1,1,1,2,1",8101,0,2016-05-06,6,NA
"@elliptic","1,1,1,1,1",1327,0,2016-05-09,3,NA
"@dm,@meeting","1,1,1,1",3092,1,2016-05-09,2,1
"@blackbox,@stability","1,1,1,1,1,1",4141,0,2016-05-09,4,3
"","1,1",5316,0,2016-05-09,NA,NA
"@book,@fundamentals","1,1,1,1,1,1",5365,0,2016-05-09,4,4
"@blackbox,@refactoring","1,1,1,1,2,1",8101,0,2016-05-09,6,6
"@dm,@meeting","1,1,1,1,1,1,1,1,1",941,1,2016-05-10,3,4
"@book,@let","1,1,1,1,1,1,1",989,0,2016-05-10,4,3
"","1,1",5321,0,2016-05-10,NA,NA
"@planning","1,1",7467,1,2016-05-10,1,0
"@cljfe,@smartbanner","1,1,1,1,1,1,1,1",9156,0,2016-05-10,4,3
"@blackbox,@refactoring","1,1,1",10739,0,2016-05-10,6,4
"@blackbox,@stability","1,1,1,1",10867,0,2016-05-10,4,2
"@blackbox,@refactoring","1,1,1,1,1",837,0,2016-05-11,2,NA
"@book,@let","1,1,1,1,1,1,1",989,0,2016-05-11,4,3
"@cljfe,@8040","1,1,1,1,1,1,1,1,1,1",1564,0,2016-05-11,4,1
"@recruitment","1,1,1,1",4884,0,2016-05-11,4,NA
"","1,1",5324,0,2016-05-11,NA,NA
"@cljfe,@8040","1,1,1,1,1,1,1",8875,1,2016-05-11,1,1
"@cljfe,@8040","1,1,1,1,1,1,1,1,1,1,1,1",9238,1,2016-05-11,2,6
"@blackbox,@stability","1,1,1,1",10867,0,2016-05-11,4,NA
"@blackbox,@refactoring","1,1,1,1,1",837,0,2016-05-12,2,NA
"@book,@let","1,1,1,1,1,1,1",989,0,2016-05-12,4,3
"@cljfe,@8040","1,1,1,1,1,1,1,1,1,1",1564,0,2016-05-12,4,1
"@recruitment","1,1,1,1",4884,0,2016-05-12,4,NA
"","1,1",5324,0,2016-05-12,NA,NA
"@cljfe,@8040","1,1,1,1,1,1,1",8875,1,2016-05-12,1,1
"@cljfe,@8040","1,1,1,1,1,1,1,1,1,1,1,1",9238,1,2016-05-12,2,6
"@blackbox,@stability","1,1,1,1",10867,0,2016-05-12,4,NA
"@job","1,1,1,1,1",82,0,2016-05-13,4,NA
"@job,@elliptic","1,1,1,1,1,1,1",710,0,2016-05-13,4,NA
"@dm,@meeting","1,1,1,1,1,1,1",1758,0,2016-05-13,2,NA
"@job","1,1,1,1,1",2931,0,2016-05-13,4,NA
"","1,1",5313,0,2016-05-13,NA,NA
"@job","1,1,1,1,1",82,0,2016-05-16,8,2
"@cljfe,@8047","1,1,1,1,1,1,1",4261,0,2016-05-16,2,7
"@cljfe,@8040","1,1,1,1,1,1",4838,0,2016-05-16,12,NA
"","1,1",5315,0,2016-05-16,NA,NA
"@cljfe,@8040","1,1,1",8062,0,2016-05-16,12,5
"@cljfe,@8040","1,1,1,1,1,1",4838,0,2016-05-17,12,NA
"","1,1",5320,0,2016-05-17,NA,NA
"@cljfe,@8040","1,1,1,1,1,1,1,1,1,1,1,1,1",5634,1,2016-05-17,4,1
"@job,@8thlight","1,1,1,1,1",7908,0,2016-05-17,8,6
"@cljfe,@8040","1,1,1",8062,0,2016-05-17,12,7
"@cljfe,@8047","1,1,1,1,1,1,1,1",2971,0,2016-05-18,4,1
"@cljfe,@8040","1,1,1,1,1,1",4838,0,2016-05-18,8,NA
"","1,1",5323,0,2016-05-18,NA,NA
"@planning","1,1",7467,1,2016-05-18,1,1
"@cljfe,@8040","1,1,1",8062,0,2016-05-18,8,9
"@clojure,@weekly","1,1,1,1,1,1",11041,1,2016-05-18,4,4
"@book,@definline","1,1,1,1,1,1",924,0,2016-05-19,2,2
"@book,@let","1,1,1,1,1,1",3888,1,2016-05-19,2,3
"@book,@iflet","1,1,1",3890,0,2016-05-19,4,2
"@book,@let","1,1,1,1",6869,1,2016-05-19,4,4
"@book,@let","1,1,1,1,1,1",8698,1,2016-05-19,2,2
"","1,1",9164,0,2016-05-19,NA,NA
"@book,@if","1,1,1,1,1",660,0,2016-05-20,2,NA
